x, y, z, level
5.98322, 1.88606, 7, 0
6.98306, 1.90386, 7, 0
7.9829, 1.92165, 7, 0
8.98274, 1.93944, 7, 0
9.98259, 1.95723, 7, 0
-0.0158309, 1.7793, 8, 0
0.984011, 1.7971, 8, 0
1.98385, 1.81489, 8, 0
2.98369, 1.83268, 8, 0
3.98354, 1.85048, 8, 0
4.98338, 1.86827, 8, 0
2.98369, 1.83268, 9, 0
3.98354, 1.85048, 9, 0
1.98385, 1.81489, 10, 0
2.98369, 1.83268, 10, 0
0.98383, 1.80725, 0, 0
1.98367, 1.82514, 0, 0
-0.0160103, 1.78936, 1, 0
0.98383, 1.80725, 1, 0
9.98239, 1.96829, 1, 0
-0.0160103, 1.78936, 2, 0
8.98255, 1.9504, 2, 0
9.98239, 1.96829, 2, 0
7.98271, 1.9325, 3, 0
8.98255, 1.9504, 3, 0
6.98287, 1.91461, 4, 0
7.98271, 1.9325, 4, 0
8.98255, 1.9504, 4, 0
9.98239, 1.96829, 4, 0
-0.0160103, 1.78936, 5, 0
0.98383, 1.80725, 5, 0
1.98367, 1.82514, 5, 0
2.98351, 1.84304, 5, 0
3.98335, 1.86093, 5, 0
4.98319, 1.87882, 5, 0
5.98303, 1.89672, 5, 0
6.98287, 1.91461, 5, 0
7.98271, 1.9325, 5, 0
8.98255, 1.9504, 5, 0
9.98239, 1.96829, 5, 0
-0.0160103, 1.78936, 6, 0
0.98383, 1.80725, 6, 0
1.98367, 1.82514, 6, 0
2.98351, 1.84304, 6, 0
3.98335, 1.86093, 6, 0
4.98319, 1.87882, 6, 0
5.98303, 1.89672, 6, 0
3.98335, 1.86093, 7, 0
4.98319, 1.87882, 7, 0
2.98351, 1.84304, 8, 0
3.98335, 1.86093, 8, 0
1.98367, 1.82514, 9, 0
2.98351, 1.84304, 9, 0
0.98383, 1.80725, 10, 0
1.98367, 1.82514, 10, 0
-0.0161906, 1.79941, 0, 0
0.983647, 1.8174, 0, 0
9.98219, 1.97935, 0, 0
-0.0161906, 1.79941, 1, 0
8.98235, 1.96135, 1, 0
9.98219, 1.97935, 1, 0
7.98251, 1.94336, 2, 0
8.98235, 1.96135, 2, 0
9.98219, 1.97935, 2, 0
-0.0161906, 1.79941, 3, 0
0.983647, 1.8174, 3, 0
1.98349, 1.8354, 3, 0
2.98332, 1.85339, 3, 0
3.98316, 1.87138, 3, 0
4.983, 1.88938, 3, 0
5.98284, 1.90737, 3, 0
6.98268, 1.92537, 3, 0
7.98251, 1.94336, 3, 0
8.98235, 1.96135, 3, 0
9.98219, 1.97935, 3, 0
-0.0161906, 1.79941, 4, 0
0.983647, 1.8174, 4, 0
1.98349, 1.8354, 4, 0
2.98332, 1.85339, 4, 0
3.98316, 1.87138, 4, 0
4.983, 1.88938, 4, 0
5.98284, 1.90737, 4, 0
6.98268, 1.92537, 4, 0
4.983, 1.88938, 5, 0
5.98284, 1.90737, 5, 0
3.98316, 1.87138, 6, 0
4.983, 1.88938, 6, 0
2.98332, 1.85339, 7, 0
3.98316, 1.87138, 7, 0
1.98349, 1.8354, 8, 0
2.98332, 1.85339, 8, 0
0.983647, 1.8174, 9, 0
1.98349, 1.8354, 9, 0
-0.0161906, 1.79941, 10, 0
0.983647, 1.8174, 10, 0
9.98219, 1.97935, 10, 0
-0.016372, 1.80946, 0, 0
8.98215, 1.97231, 0, 0
9.98199, 1.9904, 0, 0
-0.016372, 1.80946, 1, 0
0.983464, 1.82755, 1, 0
1.9833, 1.84565, 1, 0
2.98314, 1.86374, 1, 0
3.98297, 1.88184, 1, 0
4.98281, 1.89993, 1, 0
5.98265, 1.91803, 1, 0
6.98248, 1.93612, 1, 0
7.98232, 1.95422, 1, 0
8.98215, 1.97231, 1, 0
9.98199, 1.9904, 1, 0
-0.016372, 1.80946, 2, 0
0.983464, 1.82755, 2, 0
1.9833, 1.84565, 2, 0
2.98314, 1.86374, 2, 0
3.98297, 1.88184, 2, 0
4.98281, 1.89993, 2, 0
5.98265, 1.91803, 2, 0
6.98248, 1.93612, 2, 0
7.98232, 1.95422, 2, 0
5.98265, 1.91803, 3, 0
6.98248, 1.93612, 3, 0
4.98281, 1.89993, 4, 0
5.98265, 1.91803, 4, 0
3.98297, 1.88184, 5, 0
4.98281, 1.89993, 5, 0
2.98314, 1.86374, 6, 0
3.98297, 1.88184, 6, 0
1.9833, 1.84565, 7, 0
2.98314, 1.86374, 7, 0
0.983464, 1.82755, 8, 0
1.9833, 1.84565, 8, 0
-0.016372, 1.80946, 9, 0
0.983464, 1.82755, 9, 0
9.98199, 1.9904, 9, 0
-0.016372, 1.80946, 10, 0
0.983464, 1.82755, 10, 0
1.9833, 1.84565, 10, 0
2.98314, 1.86374, 10, 0
3.98297, 1.88184, 10, 0
4.98281, 1.89993, 10, 0
5.98265, 1.91803, 10, 0
6.98248, 1.93612, 10, 0
7.98232, 1.95422, 10, 0
8.98215, 1.97231, 10, 0
9.98199, 1.9904, 10, 0
-0.0165545, 1.81951, 0, 0
0.98328, 1.83771, 0, 0
1.98311, 1.8559, 0, 0
2.98295, 1.8741, 0, 0
3.98278, 1.89229, 0, 0
4.98262, 1.91049, 0, 0
5.98245, 1.92868, 0, 0
6.98229, 1.94688, 0, 0
7.98212, 1.96507, 0, 0
8.98196, 1.98327, 0, 0
6.98229, 1.94688, 1, 0
7.98212, 1.96507, 1, 0
5.98245, 1.92868, 2, 0
6.98229, 1.94688, 2, 0
4.98262, 1.91049, 3, 0
5.98245, 1.92868, 3, 0
3.98278, 1.89229, 4, 0
4.98262, 1.91049, 4, 0
2.98295, 1.8741, 5, 0
3.98278, 1.89229, 5, 0
1.98311, 1.8559, 6, 0
2.98295, 1.8741, 6, 0
0.98328, 1.83771, 7, 0
1.98311, 1.8559, 7, 0
-0.0165545, 1.81951, 8, 0
0.98328, 1.83771, 8, 0
1.98311, 1.8559, 8, 0
2.98295, 1.8741, 8, 0
3.98278, 1.89229, 8, 0
4.98262, 1.91049, 8, 0
5.98245, 1.92868, 8, 0
6.98229, 1.94688, 8, 0
7.98212, 1.96507, 8, 0
8.98196, 1.98327, 8, 0
9.98179, 2.00146, 8, 0
-0.0165545, 1.81951, 9, 0
0.98328, 1.83771, 9, 0
1.98311, 1.8559, 9, 0
2.98295, 1.8741, 9, 0
3.98278, 1.89229, 9, 0
4.98262, 1.91049, 9, 0
5.98245, 1.92868, 9, 0
6.98229, 1.94688, 9, 0
7.98212, 1.96507, 9, 0
8.98196, 1.98327, 9, 0
9.98179, 2.00146, 9, 0
7.98212, 1.96507, 10, 0
8.98196, 1.98327, 10, 0
6.98209, 1.95763, 0, 0
7.98192, 1.97593, 0, 0
5.98226, 1.93934, 1, 0
6.98209, 1.95763, 1, 0
4.98243, 1.92104, 2, 0
5.98226, 1.93934, 2, 0
3.98259, 1.90274, 3, 0
4.98243, 1.92104, 3, 0
2.98276, 1.88445, 4, 0
3.98259, 1.90274, 4, 0
1.98293, 1.86615, 5, 0
2.98276, 1.88445, 5, 0
0.983095, 1.84786, 6, 0
1.98293, 1.86615, 6, 0
2.98276, 1.88445, 6, 0
3.98259, 1.90274, 6, 0
4.98243, 1.92104, 6, 0
5.98226, 1.93934, 6, 0
6.98209, 1.95763, 6, 0
7.98192, 1.97593, 6, 0
8.98176, 1.99422, 6, 0
9.98159, 2.01252, 6, 0
-0.0167379, 1.82956, 7, 0
0.983095, 1.84786, 7, 0
1.98293, 1.86615, 7, 0
2.98276, 1.88445, 7, 0
3.98259, 1.90274, 7, 0
4.98243, 1.92104, 7, 0
5.98226, 1.93934, 7, 0
6.98209, 1.95763, 7, 0
7.98192, 1.97593, 7, 0
8.98176, 1.99422, 7, 0
9.98159, 2.01252, 7, 0
-0.0167379, 1.82956, 8, 0
8.98176, 1.99422, 8, 0
9.98159, 2.01252, 8, 0
7.98192, 1.97593, 9, 0
8.98176, 1.99422, 9, 0
6.98209, 1.95763, 10, 0
7.98192, 1.97593, 10, 0
5.98206, 1.94999, 0, 0
6.98189, 1.96839, 0, 0
4.98223, 1.93159, 1, 0
5.98206, 1.94999, 1, 0
3.9824, 1.9132, 2, 0
4.98223, 1.93159, 2, 0
2.98257, 1.8948, 3, 0
3.9824, 1.9132, 3, 0
1.98274, 1.87641, 4, 0
2.98257, 1.8948, 4, 0
3.9824, 1.9132, 4, 0
4.98223, 1.93159, 4, 0
5.98206, 1.94999, 4, 0
6.98189, 1.96839, 4, 0
7.98172, 1.98678, 4, 0
8.98155, 2.00518, 4, 0
9.98139, 2.02357, 4, 0
-0.0169223, 1.83961, 5, 0
0.982908, 1.85801, 5, 0
1.98274, 1.87641, 5, 0
2.98257, 1.8948, 5, 0
3.9824, 1.9132, 5, 0
4.98223, 1.93159, 5, 0
5.98206, 1.94999, 5, 0
6.98189, 1.96839, 5, 0
7.98172, 1.98678, 5, 0
8.98155, 2.00518, 5, 0
9.98139, 2.02357, 5, 0
-0.0169223, 1.83961, 6, 0
0.982908, 1.85801, 6, 0
9.98139, 2.02357, 6, 0
-0.0169223, 1.83961, 7, 0
8.98155, 2.00518, 7, 0
9.98139, 2.02357, 7, 0
7.98172, 1.98678, 8, 0
8.98155, 2.00518, 8, 0
6.98189, 1.96839, 9, 0
7.98172, 1.98678, 9, 0
5.98206, 1.94999, 10, 0
6.98189, 1.96839, 10, 0
4.98204, 1.94215, 0, 0
5.98187, 1.96064, 0, 0
3.98221, 1.92365, 1, 0
4.98204, 1.94215, 1, 0
2.98238, 1.90515, 2, 0
3.98221, 1.92365, 2, 0
4.98204, 1.94215, 2, 0
5.98187, 1.96064, 2, 0
6.98169, 1.97914, 2, 0
7.98152, 1.99764, 2, 0
8.98135, 2.01613, 2, 0
9.98118, 2.03463, 2, 0
-0.0171078, 1.84966, 3, 0
0.982721, 1.86816, 3, 0
1.98255, 1.88666, 3, 0
2.98238, 1.90515, 3, 0
3.98221, 1.92365, 3, 0
4.98204, 1.94215, 3, 0
5.98187, 1.96064, 3, 0
6.98169, 1.97914, 3, 0
7.98152, 1.99764, 3, 0
8.98135, 2.01613, 3, 0
9.98118, 2.03463, 3, 0
-0.0171078, 1.84966, 4, 0
0.982721, 1.86816, 4, 0
1.98255, 1.88666, 4, 0
-0.0171078, 1.84966, 5, 0
0.982721, 1.86816, 5, 0
9.98118, 2.03463, 5, 0
-0.0171078, 1.84966, 6, 0
8.98135, 2.01613, 6, 0
9.98118, 2.03463, 6, 0
7.98152, 1.99764, 7, 0
8.98135, 2.01613, 7, 0
6.98169, 1.97914, 8, 0
7.98152, 1.99764, 8, 0
5.98187, 1.96064, 9, 0
6.98169, 1.97914, 9, 0
4.98204, 1.94215, 10, 0
5.98187, 1.96064, 10, 0
3.98201, 1.9341, 0, 0
4.98184, 1.9527, 0, 0
5.98167, 1.9713, 0, 0
6.9815, 1.9899, 0, 0
7.98132, 2.00849, 0, 0
8.98115, 2.02709, 0, 0
9.98098, 2.04569, 0, 0
-0.0172942, 1.85972, 1, 0
0.982533, 1.87831, 1, 0
1.98236, 1.89691, 1, 0
2.98219, 1.91551, 1, 0
3.98201, 1.9341, 1, 0
4.98184, 1.9527, 1, 0
5.98167, 1.9713, 1, 0
6.9815, 1.9899, 1, 0
7.98132, 2.00849, 1, 0
8.98115, 2.02709, 1, 0
9.98098, 2.04569, 1, 0
-0.0172942, 1.85972, 2, 0
0.982533, 1.87831, 2, 0
1.98236, 1.89691, 2, 0
2.98219, 1.91551, 2, 0
0.982533, 1.87831, 3, 0
1.98236, 1.89691, 3, 0
-0.0172942, 1.85972, 4, 0
0.982533, 1.87831, 4, 0
9.98098, 2.04569, 4, 0
-0.0172942, 1.85972, 5, 0
8.98115, 2.02709, 5, 0
9.98098, 2.04569, 5, 0
7.98132, 2.00849, 6, 0
8.98115, 2.02709, 6, 0
6.9815, 1.9899, 7, 0
7.98132, 2.00849, 7, 0
5.98167, 1.9713, 8, 0
6.9815, 1.9899, 8, 0
4.98184, 1.9527, 9, 0
5.98167, 1.9713, 9, 0
6.9815, 1.9899, 9, 0
7.98132, 2.00849, 9, 0
8.98115, 2.02709, 9, 0
9.98098, 2.04569, 9, 0
-0.0172942, 1.85972, 10, 0
0.982533, 1.87831, 10, 0
1.98236, 1.89691, 10, 0
2.98219, 1.91551, 10, 0
3.98201, 1.9341, 10, 0
4.98184, 1.9527, 10, 0
5.98167, 1.9713, 10, 0
6.9815, 1.9899, 10, 0
7.98132, 2.00849, 10, 0
8.98115, 2.02709, 10, 0
9.98098, 2.04569, 10, 0
-0.0174817, 1.86977, 0, 0
0.982344, 1.88846, 0, 0
1.98217, 1.90716, 0, 0
2.98199, 1.92586, 0, 0
3.98182, 1.94456, 0, 0
1.98217, 1.90716, 1, 0
2.98199, 1.92586, 1, 0
0.982344, 1.88846, 2, 0
1.98217, 1.90716, 2, 0
-0.0174817, 1.86977, 3, 0
0.982344, 1.88846, 3, 0
9.98077, 2.05674, 3, 0
-0.0174817, 1.86977, 4, 0
8.98094, 2.03805, 4, 0
9.98077, 2.05674, 4, 0
7.98112, 2.01935, 5, 0
8.98094, 2.03805, 5, 0
6.98129, 2.00065, 6, 0
7.98112, 2.01935, 6, 0
5.98147, 1.98195, 7, 0
6.98129, 2.00065, 7, 0
7.98112, 2.01935, 7, 0
8.98094, 2.03805, 7, 0
9.98077, 2.05674, 7, 0
-0.0174817, 1.86977, 8, 0
0.982344, 1.88846, 8, 0
1.98217, 1.90716, 8, 0
2.98199, 1.92586, 8, 0
3.98182, 1.94456, 8, 0
4.98164, 1.96326, 8, 0
5.98147, 1.98195, 8, 0
6.98129, 2.00065, 8, 0
7.98112, 2.01935, 8, 0
8.98094, 2.03805, 8, 0
9.98077, 2.05674, 8, 0
-0.0174817, 1.86977, 9, 0
0.982344, 1.88846, 9, 0
1.98217, 1.90716, 9, 0
2.98199, 1.92586, 9, 0
3.98182, 1.94456, 9, 0
4.98164, 1.96326, 9, 0
2.98199, 1.92586, 10, 0
3.98182, 1.94456, 10, 0
1.98198, 1.91741, 0, 0
2.9818, 1.93621, 0, 0
0.982153, 1.89862, 1, 0
1.98198, 1.91741, 1, 0
-0.0176701, 1.87982, 2, 0
0.982153, 1.89862, 2, 0
9.98056, 2.0678, 2, 0
-0.0176701, 1.87982, 3, 0
8.98074, 2.049, 3, 0
9.98056, 2.0678, 3, 0
7.98092, 2.0302, 4, 0
8.98074, 2.049, 4, 0
6.98109, 2.01141, 5, 0
7.98092, 2.0302, 5, 0
8.98074, 2.049, 5, 0
9.98056, 2.0678, 5, 0
-0.0176701, 1.87982, 6, 0
0.982153, 1.89862, 6, 0
1.98198, 1.91741, 6, 0
2.9818, 1.93621, 6, 0
3.98162, 1.95501, 6, 0
4.98145, 1.97381, 6, 0
5.98127, 1.99261, 6, 0
6.98109, 2.01141, 6, 0
7.98092, 2.0302, 6, 0
8.98074, 2.049, 6, 0
9.98056, 2.0678, 6, 0
-0.0176701, 1.87982, 7, 0
0.982153, 1.89862, 7, 0
1.98198, 1.91741, 7, 0
2.9818, 1.93621, 7, 0
3.98162, 1.95501, 7, 0
4.98145, 1.97381, 7, 0
5.98127, 1.99261, 7, 0
3.98162, 1.95501, 8, 0
4.98145, 1.97381, 8, 0
2.9818, 1.93621, 9, 0
3.98162, 1.95501, 9, 0
1.98198, 1.91741, 10, 0
2.9818, 1.93621, 10, 0
0.981962, 1.90877, 0, 0
1.98178, 1.92767, 0, 0
-0.0178596, 1.88987, 1, 0
0.981962, 1.90877, 1, 0
9.98035, 2.07886, 1, 0
-0.0178596, 1.88987, 2, 0
8.98053, 2.05996, 2, 0
9.98035, 2.07886, 2, 0
7.98071, 2.04106, 3, 0
8.98053, 2.05996, 3, 0
9.98035, 2.07886, 3, 0
-0.0178596, 1.88987, 4, 0
0.981962, 1.90877, 4, 0
1.98178, 1.92767, 4, 0
2.9816, 1.94657, 4, 0
3.98143, 1.96546, 4, 0
4.98125, 1.98436, 4, 0
5.98107, 2.00326, 4, 0
6.98089, 2.02216, 4, 0
7.98071, 2.04106, 4, 0
8.98053, 2.05996, 4, 0
9.98035, 2.07886, 4, 0
-0.0178596, 1.88987, 5, 0
0.981962, 1.90877, 5, 0
1.98178, 1.92767, 5, 0
2.9816, 1.94657, 5, 0
3.98143, 1.96546, 5, 0
4.98125, 1.98436, 5, 0
5.98107, 2.00326, 5, 0
6.98089, 2.02216, 5, 0
4.98125, 1.98436, 6, 0
5.98107, 2.00326, 6, 0
3.98143, 1.96546, 7, 0
4.98125, 1.98436, 7, 0
2.9816, 1.94657, 8, 0
3.98143, 1.96546, 8, 0
1.98178, 1.92767, 9, 0
2.9816, 1.94657, 9, 0
0.981962, 1.90877, 10, 0
1.98178, 1.92767, 10, 0
-0.0180501, 1.89992, 0, 0
0.981769, 1.91892, 0, 0
9.98014, 2.08991, 0, 0
-0.0180501, 1.89992, 1, 0
8.98033, 2.07091, 1, 0
9.98014, 2.08991, 1, 0
-0.0180501, 1.89992, 2, 0
0.981769, 1.91892, 2, 0
1.98159, 1.93792, 2, 0
2.98141, 1.95692, 2, 0
3.98123, 1.97592, 2, 0
4.98105, 1.99492, 2, 0
5.98087, 2.01392, 2, 0
6.98069, 2.03292, 2, 0
7.98051, 2.05191, 2, 0
8.98033, 2.07091, 2, 0
9.98014, 2.08991, 2, 0
-0.0180501, 1.89992, 3, 0
0.981769, 1.91892, 3, 0
1.98159, 1.93792, 3, 0
2.98141, 1.95692, 3, 0
3.98123, 1.97592, 3, 0
4.98105, 1.99492, 3, 0
5.98087, 2.01392, 3, 0
6.98069, 2.03292, 3, 0
7.98051, 2.05191, 3, 0
5.98087, 2.01392, 4, 0
6.98069, 2.03292, 4, 0
4.98105, 1.99492, 5, 0
5.98087, 2.01392, 5, 0
3.98123, 1.97592, 6, 0
4.98105, 1.99492, 6, 0
2.98141, 1.95692, 7, 0
3.98123, 1.97592, 7, 0
1.98159, 1.93792, 8, 0
2.98141, 1.95692, 8, 0
0.981769, 1.91892, 9, 0
1.98159, 1.93792, 9, 0
-0.0180501, 1.89992, 10, 0
0.981769, 1.91892, 10, 0
9.98014, 2.08991, 10, 0
-0.0182416, 1.90997, 0, 0
0.981576, 1.92907, 0, 0
1.98139, 1.94817, 0, 0
2.98121, 1.96727, 0, 0
3.98103, 1.98637, 0, 0
4.98085, 2.00547, 0, 0
5.98066, 2.02457, 0, 0
6.98048, 2.04367, 0, 0
7.9803, 2.06277, 0, 0
8.98012, 2.08187, 0, 0
9.97993, 2.10097, 0, 0
-0.0182416, 1.90997, 1, 0
0.981576, 1.92907, 1, 0
1.98139, 1.94817, 1, 0
2.98121, 1.96727, 1, 0
3.98103, 1.98637, 1, 0
4.98085, 2.00547, 1, 0
5.98066, 2.02457, 1, 0
6.98048, 2.04367, 1, 0
7.9803, 2.06277, 1, 0
8.98012, 2.08187, 1, 0
6.98048, 2.04367, 2, 0
7.9803, 2.06277, 2, 0
5.98066, 2.02457, 3, 0
6.98048, 2.04367, 3, 0
4.98085, 2.00547, 4, 0
5.98066, 2.02457, 4, 0
3.98103, 1.98637, 5, 0
4.98085, 2.00547, 5, 0
2.98121, 1.96727, 6, 0
3.98103, 1.98637, 6, 0
1.98139, 1.94817, 7, 0
2.98121, 1.96727, 7, 0
0.981576, 1.92907, 8, 0
1.98139, 1.94817, 8, 0
-0.0182416, 1.90997, 9, 0
0.981576, 1.92907, 9, 0
1.98139, 1.94817, 9, 0
2.98121, 1.96727, 9, 0
3.98103, 1.98637, 9, 0
4.98085, 2.00547, 9, 0
5.98066, 2.02457, 9, 0
6.98048, 2.04367, 9, 0
7.9803, 2.06277, 9, 0
8.98012, 2.08187, 9, 0
9.97993, 2.10097, 9, 0
-0.0182416, 1.90997, 10, 0
0.981576, 1.92907, 10, 0
1.98139, 1.94817, 10, 0
2.98121, 1.96727, 10, 0
3.98103, 1.98637, 10, 0
4.98085, 2.00547, 10, 0
5.98066, 2.02457, 10, 0
6.98048, 2.04367, 10, 0
7.9803, 2.06277, 10, 0
8.98012, 2.08187, 10, 0
9.97993, 2.10097, 10, 0
7.98009, 2.07363, 0, 0
8.97991, 2.09283, 0, 0
6.98028, 2.05443, 1, 0
7.98009, 2.07363, 1, 0
5.98046, 2.03522, 2, 0
6.98028, 2.05443, 2, 0
4.98064, 2.01602, 3, 0
5.98046, 2.03522, 3, 0
3.98083, 1.99682, 4, 0
4.98064, 2.01602, 4, 0
2.98101, 1.97762, 5, 0
3.98083, 1.99682, 5, 0
1.9812, 1.95842, 6, 0
2.98101, 1.97762, 6, 0
0.981382, 1.93922, 7, 0
1.9812, 1.95842, 7, 0
2.98101, 1.97762, 7, 0
3.98083, 1.99682, 7, 0
4.98064, 2.01602, 7, 0
5.98046, 2.03522, 7, 0
6.98028, 2.05443, 7, 0
7.98009, 2.07363, 7, 0
8.97991, 2.09283, 7, 0
9.97972, 2.11203, 7, 0
-0.0184341, 1.92002, 8, 0
0.981382, 1.93922, 8, 0
1.9812, 1.95842, 8, 0
2.98101, 1.97762, 8, 0
3.98083, 1.99682, 8, 0
4.98064, 2.01602, 8, 0
5.98046, 2.03522, 8, 0
6.98028, 2.05443, 8, 0
7.98009, 2.07363, 8, 0
8.97991, 2.09283, 8, 0
9.97972, 2.11203, 8, 0
-0.0184341, 1.92002, 9, 0
8.97991, 2.09283, 9, 0
9.97972, 2.11203, 9, 0
7.98009, 2.07363, 10, 0
8.97991, 2.09283, 10, 0
6.98007, 2.06518, 0, 0
7.97988, 2.08448, 0, 0
5.98025, 2.04588, 1, 0
6.98007, 2.06518, 1, 0
4.98044, 2.02658, 2, 0
5.98025, 2.04588, 2, 0
3.98063, 2.00728, 3, 0
4.98044, 2.02658, 3, 0
2.98081, 1.98798, 4, 0
3.98063, 2.00728, 4, 0
1.981, 1.96868, 5, 0
2.98081, 1.98798, 5, 0
3.98063, 2.00728, 5, 0
4.98044, 2.02658, 5, 0
5.98025, 2.04588, 5, 0
6.98007, 2.06518, 5, 0
7.97988, 2.08448, 5, 0
8.9797, 2.10378, 5, 0
9.97951, 2.12308, 5, 0
-0.0186277, 1.93007, 6, 0
0.981186, 1.94938, 6, 0
1.981, 1.96868, 6, 0
2.98081, 1.98798, 6, 0
3.98063, 2.00728, 6, 0
4.98044, 2.02658, 6, 0
5.98025, 2.04588, 6, 0
6.98007, 2.06518, 6, 0
7.97988, 2.08448, 6, 0
8.9797, 2.10378, 6, 0
9.97951, 2.12308, 6, 0
-0.0186277, 1.93007, 7, 0
0.981186, 1.94938, 7, 0
9.97951, 2.12308, 7, 0
-0.0186277, 1.93007, 8, 0
8.9797, 2.10378, 8, 0
9.97951, 2.12308, 8, 0
7.97988, 2.08448, 9, 0
8.9797, 2.10378, 9, 0
6.98007, 2.06518, 10, 0
7.97988, 2.08448, 10, 0
5.98005, 2.05653, 0, 0
6.97986, 2.07593, 0, 0
4.98024, 2.03713, 1, 0
5.98005, 2.05653, 1, 0
3.98042, 2.01773, 2, 0
4.98024, 2.03713, 2, 0
2.98061, 1.99833, 3, 0
3.98042, 2.01773, 3, 0
4.98024, 2.03713, 3, 0
5.98005, 2.05653, 3, 0
6.97986, 2.07593, 3, 0
7.97967, 2.09534, 3, 0
8.97948, 2.11474, 3, 0
9.9793, 2.13414, 3, 0
-0.0188222, 1.94013, 4, 0
0.98099, 1.95953, 4, 0
1.9808, 1.97893, 4, 0
2.98061, 1.99833, 4, 0
3.98042, 2.01773, 4, 0
4.98024, 2.03713, 4, 0
5.98005, 2.05653, 4, 0
6.97986, 2.07593, 4, 0
7.97967, 2.09534, 4, 0
8.97948, 2.11474, 4, 0
9.9793, 2.13414, 4, 0
-0.0188222, 1.94013, 5, 0
0.98099, 1.95953, 5, 0
1.9808, 1.97893, 5, 0
-0.0188222, 1.94013, 6, 0
0.98099, 1.95953, 6, 0
9.9793, 2.13414, 6, 0
-0.0188222, 1.94013, 7, 0
8.97948, 2.11474, 7, 0
9.9793, 2.13414, 7, 0
7.97967, 2.09534, 8, 0
8.97948, 2.11474, 8, 0
6.97986, 2.07593, 9, 0
7.97967, 2.09534, 9, 0
5.98005, 2.05653, 10, 0
6.97986, 2.07593, 10, 0
4.98003, 2.04769, 0, 0
5.97984, 2.06719, 0, 0
3.98022, 2.02818, 1, 0
4.98003, 2.04769, 1, 0
5.97984, 2.06719, 1, 0
6.97965, 2.08669, 1, 0
7.97946, 2.10619, 1, 0
8.97927, 2.12569, 1, 0
9.97908, 2.14519, 1, 0
-0.0190178, 1.95018, 2, 0
0.980792, 1.96968, 2, 0
1.9806, 1.98918, 2, 0
2.98041, 2.00868, 2, 0
3.98022, 2.02818, 2, 0
4.98003, 2.04769, 2, 0
5.97984, 2.06719, 2, 0
6.97965, 2.08669, 2, 0
7.97946, 2.10619, 2, 0
8.97927, 2.12569, 2, 0
9.97908, 2.14519, 2, 0
-0.0190178, 1.95018, 3, 0
0.980792, 1.96968, 3, 0
1.9806, 1.98918, 3, 0
2.98041, 2.00868, 3, 0
0.980792, 1.96968, 4, 0
1.9806, 1.98918, 4, 0
-0.0190178, 1.95018, 5, 0
0.980792, 1.96968, 5, 0
9.97908, 2.14519, 5, 0
-0.0190178, 1.95018, 6, 0
8.97927, 2.12569, 6, 0
9.97908, 2.14519, 6, 0
7.97946, 2.10619, 7, 0
8.97927, 2.12569, 7, 0
6.97965, 2.08669, 8, 0
7.97946, 2.10619, 8, 0
5.97984, 2.06719, 9, 0
6.97965, 2.08669, 9, 0
4.98003, 2.04769, 10, 0
5.97984, 2.06719, 10, 0
6.97965, 2.08669, 10, 0
7.97946, 2.10619, 10, 0
8.97927, 2.12569, 10, 0
9.97908, 2.14519, 10, 0
-0.0192143, 1.96023, 0, 0
0.980594, 1.97983, 0, 0
1.9804, 1.99943, 0, 0
2.98021, 2.01904, 0, 0
3.98002, 2.03864, 0, 0
4.97982, 2.05824, 0, 0
5.97963, 2.07784, 0, 0
6.97944, 2.09744, 0, 0
7.97925, 2.11705, 0, 0
8.97906, 2.13665, 0, 0
9.97886, 2.15625, 0, 0
-0.0192143, 1.96023, 1, 0
0.980594, 1.97983, 1, 0
1.9804, 1.99943, 1, 0
2.98021, 2.01904, 1, 0
3.98002, 2.03864, 1, 0
1.9804, 1.99943, 2, 0
2.98021, 2.01904, 2, 0
0.980594, 1.97983, 3, 0
1.9804, 1.99943, 3, 0
-0.0192143, 1.96023, 4, 0
0.980594, 1.97983, 4, 0
9.97886, 2.15625, 4, 0
-0.0192143, 1.96023, 5, 0
8.97906, 2.13665, 5, 0
9.97886, 2.15625, 5, 0
7.97925, 2.11705, 6, 0
8.97906, 2.13665, 6, 0
6.97944, 2.09744, 7, 0
7.97925, 2.11705, 7, 0
5.97963, 2.07784, 8, 0
6.97944, 2.09744, 8, 0
7.97925, 2.11705, 8, 0
8.97906, 2.13665, 8, 0
9.97886, 2.15625, 8, 0
-0.0192143, 1.96023, 9, 0
0.980594, 1.97983, 9, 0
1.9804, 1.99943, 9, 0
2.98021, 2.01904, 9, 0
3.98002, 2.03864, 9, 0
4.97982, 2.05824, 9, 0
5.97963, 2.07784, 9, 0
6.97944, 2.09744, 9, 0
7.97925, 2.11705, 9, 0
8.97906, 2.13665, 9, 0
9.97886, 2.15625, 9, 0
-0.0192143, 1.96023, 10, 0
0.980594, 1.97983, 10, 0
1.9804, 1.99943, 10, 0
2.98021, 2.01904, 10, 0
3.98002, 2.03864, 10, 0
4.97982, 2.05824, 10, 0
2.98001, 2.02939, 0, 0
3.97981, 2.04909, 0, 0
1.9802, 2.00969, 1, 0
2.98001, 2.02939, 1, 0
0.980394, 1.98998, 2, 0
1.9802, 2.00969, 2, 0
-0.0194119, 1.97028, 3, 0
0.980394, 1.98998, 3, 0
9.97865, 2.16731, 3, 0
-0.0194119, 1.97028, 4, 0
8.97884, 2.1476, 4, 0
9.97865, 2.16731, 4, 0
